id,input_file,source_file,answer_type,selected_metric,metric_family,gold_field,predicted_field,gold_value,predicted_value,absolute_error,relative_error,strict_tolerance,relaxed_tolerance,within_strict_tolerance,within_relaxed_tolerance,exact_match,contains_gold_text,rowset_f1,prompt_tokens,completion_tokens,total_tokens,question,rag_answer
extended:range+loc+elevation_condition:13,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+loc+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6787,"Where can I find a park that's 2500 meters from Claremont Lincoln University, Claremont, CA with elevation at least 200 m?","The retrieved records do not provide enough information to identify a park that is two thousand five hundred meters from Claremont Lincoln University with an elevation of at least two hundred meters. The elevation data provided does not cover the area around Claremont, California."
extended:range+loc+elevation_condition:14,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+loc+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6363,"Where can I find a restaurant within 4200 meters from Papa John's, Greer, SC with elevation at least 220 m?","The retrieved records do not provide enough evidence for a restaurant within four thousand two hundred meters from Papa John's, Greer, SC, with an elevation of at least two hundred twenty meters."
extended:range+loc+elevation_condition:15,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+loc+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,3244,"Could you help me locate a cafe that's within 1300 meters from Malibu Jack's, Springfield, IL with elevation at least 160 m?","The retrieved records do not provide enough evidence for a cafe within one thousand three hundred metres of Malibu Jack's, Springfield, IL, with an elevation of at least one hundred sixty metres."
extended:range+loc+elevation_condition:16,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+loc+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,7298,"I'm searching for a fast food restaurant within 4900 meters of Nature and Wildlife Discovery Center: River Campus, Pueblo, CO, any suggestions where it is with elevation at least 340 m?","The retrieved records do not provide enough evidence for a fast food restaurant within the specified distance and elevation. The listed restaurants are not identified as fast food, are not within the requested distance of Nature and Wildlife Discovery Center: River Campus, Pueblo, CO, and their elevations cannot be determined from the provided raster data."
extended:range+loc+elevation_condition:17,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+loc+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6729,"I'm searching for a fast food restaurant within 1900 meters of Travelodge Scottsdale, Scottsdale, AZ, any suggestions where it is with elevation at least 60 m?","The retrieved records do not provide a fast food restaurant within one thousand nine hundred metres of Travelodge Scottsdale, Scottsdale, AZ, nor do they contain elevation data for that area."
extended:range+loc+elevation_condition:18,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+loc+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,4146,"Where can I find a cafe that's 2500 meters from Sedona Real Inn and Suites, Sedona, AZ with elevation at least 20 m?",The retrieved vector records or patches do not provide enough evidence for the requested location.
extended:range+loc+elevation_condition:19,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+loc+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6294,"Could you locate a park within 1600 meters of Medical College of Wisconsin-Central Wisconsin, Wausau, WI with elevation at least 220 m?","The retrieved records do not provide enough evidence to locate a park within one thousand six hundred metres of Medical College of Wisconsin-Central Wisconsin, Wausau, WI with an elevation of at least two hundred twenty metres. The elevation data available is for a different geographical area."
extended:range+name+elevation_condition:0,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+name+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6703,"Can you suggest an attraction within 1100 meters of Bagdad Cafe, Newberry Springs, CA with elevation at least 40 m?",The retrieved records do not provide enough information to determine the elevation of any attractions or their exact distance from Bagdad Cafe.
extended:range+name+elevation_condition:1,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+name+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6868,"Can you recommend a park that's not too far from Pioneer Stadium, Ogden, UT? Maximum distance: 4400 meters, elevation at least 240 m.","The retrieved records do not provide a park near Pioneer Stadium, Ogden, UT, that meets the specified criteria."
extended:range+name+elevation_condition:2,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+name+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6442,"Can you suggest a restaurant that's within 4900 meters from Bill Harris Arena, Birmingham, AL with elevation at least 20 m?","The retrieved records do not provide any restaurants within the specified distance from Bill Harris Arena, Birmingham, AL, nor do they provide elevation data for that location."
extended:range+name+elevation_condition:3,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+name+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6206,"Can you recommend a hospital that's not too far from Hodgeman County Health Center, Jetmore, KS? Maximum distance: 4900 meters, elevation at least 420 m.",The retrieved records do not provide information about any hospitals near Hodgeman County Health Center that meet the specified criteria.
extended:range+name+elevation_condition:4,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+name+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6712,"I'm looking for a park within 2500 meters of Medical College of Wisconsin-Central Wisconsin, Wausau, WI with elevation at least 280 m.","The retrieved records do not provide enough information to determine which parks are within two thousand five hundred meters of Medical College of Wisconsin-Central Wisconsin, Wausau, WI, nor do they provide elevation data for the parks in that region."
extended:range+name+elevation_condition:5,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+name+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6131,"I'm interested in finding a cafe that's 3500 meters from Wellington Reservation, Wellington, OH, any recommendations with elevation at least 200 m?","I cannot recommend a cafe that is three thousand five hundred meters from Wellington Reservation with an elevation of at least two hundred meters, as the retrieved records do not provide information for cafes in that area or elevation data for the specified location."
extended:range+name+elevation_condition:6,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+name+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,2889,"Is there a cafe within 5 kilometers from Gardens of the Blue Ridge, Newland, NC with elevation at least 140 m?","The retrieved vector records do not provide enough evidence for a cafe within five kilometres of Gardens of the Blue Ridge, Newland, NC. The retrieved DEM record does not cover the area of Newland, NC, so elevation information cannot be determined."
extended:range+name+elevation_condition:7,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+name+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,7237,"Do you know of any cafe within 4 kilometers from Rosa, Tulsa, OK with elevation at least 160 m?",The retrieved records do not provide enough evidence to determine if any cafe meets the specified distance and elevation criteria.
extended:range+name+elevation_condition:8,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+name+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6452,"Can you suggest a park that's within 3700 meters from Shavers Creek Environmental Center, Petersburg, PA with elevation at least 200 m?","The retrieved vector records do not provide any parks within three thousand seven hundred metres of Shavers Creek Environmental Center. Additionally, the retrieved DEM records do not cover the location of Shavers Creek Environmental Center, so the elevation cannot be determined."
extended:range+name+elevation_condition:9,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+name+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,4976,"Do you know of any attraction within 4100 meters from The Langham, Chicago, Chicago, IL with elevation at least 80 m?","I cannot confirm an attraction with an elevation of at least eighty metres based on the provided information. The retrieved raster data for the area around The Langham, Chicago shows elevations ranging from sixty-nine metres to three hundred forty metres, but does not provide specific point elevations for attractions."
extended:range+name+elevation_condition:10,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+name+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,7454,"Can you find me a nature reserve that's 2300 meters from Shechem Ministries, Lawrenceburg, KY with elevation at least 40 m?","The retrieved records do not provide enough information to identify a nature reserve at the specified distance from Shechem Ministries, Lawrenceburg, Kentucky, nor the specific elevation of any nature reserve."
extended:range+name+elevation_condition:11,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+name+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,4688,"Do you know of any cafe within 2300 meters from Old Courthouse Museum, Sioux Falls, SD with elevation at least 380 m?","The retrieved records do not provide enough evidence for a cafe within two thousand three hundred meters from Old Courthouse Museum, Sioux Falls, SD, with an elevation of at least three hundred eighty meters."
extended:range+name+elevation_condition:12,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+name+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,3807,"Can you find me a restaurant that's 2200 meters from The Lifestyle Cafe, Columbus, OH with elevation at least 40 m?","The retrieved records do not provide a restaurant within two thousand two hundred metres of The Lifestyle Cafe, Columbus, OH, nor do they provide elevation data for that location."
extended:range+name+elevation_condition:13,/baselines/cache/gemini_rag_raster/extended/raster_rag.jsonl,range+name+elevation_condition.jsonl,row/s,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6398,"Do you know of any attraction within 3600 meters from I-20 Wildlife Preserve, Midland, TX with elevation at least 400 m?","I am sorry, but I cannot find any attractions within three thousand six hundred meters from I-20 Wildlife Preserve, Midland, TX, with an elevation of at least four hundred meters in the provided records. The retrieved elevation data does not cover the specified location, and the maximum elevation in the available data is two hundred sixty-eight meters."
